1621;@voila.fr , @gnet.tn , @fst.rnu.tn
1623;@ugb.sn , @dept-info.u-cergy.fr , @lri.fr
1624;@utbm.fr , @utt.fr
1626;@irit.fr , @iut-blagnac.fr
1627;1628;@prism.uvsq.fr
1629;@polytech.univ-nantes.fr , @cs.pub.ro , @performanse.fr
1630;1631;1632;@lina.univ-nantes.fr
1633;@hotmail.com , @sophia.inria.fr
1634;@univ-nantes.fr
1636;@iut-nantes.univ-nantes.fr , @polytech.univ-nantes.fr
1638;@liris.univ-lyon1.fr
1639;@lirmm.fr
1640;@bat710.univ-lyon1.fr
1641;@lip6.fr
1642;@lip6.fr
1643;@cs.umb.edu
1644;1645;@grappa.univ-lille3.fr , @pertinence.com
1646;@esiea-ouest.fr
1648;@univ-lyon2.fr
1649;@ema.fr
1650;@uqo.ca
1651;@univ-lr.fr
1652;@lip6.fr
1653;@eric.univ-lyon2.fr , @univ-lyon2.fr
1654;@irit.fr
1655;@themes.unige.ch , @ti.ch
1656;@riadi.rnu.tn , @hec.unil.ch , @alinto.com
1657;@etu.univ-lyon2.fr , @univ-lyon2.fr
1658;@inria.fr
1659;@u-bordeaux4.fr
1679;@fst.rnu.tn;jihen , @yahoo.fr
1680;@cs.umb.edu
1681;@francetelecom.com
1682;@iut.univ-metz.fr
1683;@gamsau.map.archi.fr
1684;@irit.fr
1685;1688;1689;@issatm.rnu.tn , @ihec.rnu.tn
1690;@tiscali.fr , @iut.univ-lehavre.fr , @operamail.com
1691;1692;1693;@nantes.inserm.fr , @polytech.univ-nantes.fr
1694;@cgg.com
1696;1699;1700;@lirmm.fr
1703;@etu.univ-tours.fr , @math-info.univ-paris5.fr
1704;1707;@jouy.inra.fr , @diamant.jouy.inra.fr , @inist.fr
1708;@gwu.edu
1709;@volle.com
1710;@edf.fr , @enst.fr
1711;@eric.univ-lyon2.fr
1712;@esiea-ouest.fr
1715;1716;@iut.univ-metz.fr
1717;@lri.fr
1718;@eric.univ-lyon2.fr
1719;@curie.fr , @lri.fr
1722;@ontologos-corp.com , @univ-savoie.fr
1724;@prism.uvsq.fr , @gardarin.org
1725;@polytech.univ-nantes.fr
1726;@francetelecom.com
1727;@prism.uvsq.fr
1728;@irin.univ-nantes.fr
1729;@eric.univ-lyon2.fr
1730;1731;@liris.cnrs.fr
1732;1734;@francetelecom.com
1735;@lifo.univ-orleans.fr
1738;@lri.fr
1739;@irisa.fr
1740;1742;@lifo.univ-orleans.fr , @fct.unl.pt
1743;@gamsau.map.archi.fr
1744;@ceremade.dauphine.fr , @stat.uga.edu
1745;1746;@info.unicaen.fr
1747;1748;@lirmm.fr , @dept-info.u-cergy.fr , @help.edu.mymaussp@help.edu.my
1750;@eric.univ-lyon2.fr , @univ-lyon2.fr
1751;@inapg.fr
1753;1756;@int-evry.fr , @utt.fr
1757;@rd.francetelecom.com
1758;1759;1760;@gipea.fr , @bat710.univ-lyon1.fr
